怦然心动,9.0,美国,喜剧,"""https://movie.douban.com/subject/3319755/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p663036666.jpg"""
罗马假日,9.0,美国,喜剧,"""https://movie.douban.com/subject/1293839/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg"""
雨中曲,9.0,美国,喜剧,"""https://movie.douban.com/subject/1293460/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1612355875.jpg"""
大独裁者,9.0,美国,喜剧,"""https://movie.douban.com/subject/1295646/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1960167314.jpg"""
淘金记,9.0,美国,喜剧,"""https://movie.douban.com/subject/1298817/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1581774481.jpg"""
将军号,9.0,美国,喜剧,"""https://movie.douban.com/subject/1292778/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2248676081.jpg"""
欢乐树的朋友们：第一滴血,9.0,美国,喜剧,"""https://movie.douban.com/subject/1393470/""","""https://img1.doubanio.com/view/subject/l/public/s1806727.jpg"""
柯南秀韩国之旅,9.0,美国,喜剧,"""https://movie.douban.com/subject/26771186/""","""https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2393137079.jpg"""
辛普森一家：家庭治疗,9.0,美国,喜剧,"""https://movie.douban.com/subject/1850674/""","""https://img3.doubanio.com/view/subject/l/public/s1742552.jpg"""
蝙蝠侠同人音乐剧,9.0,美国,喜剧,"""https://movie.douban.com/subject/10604551/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1520323343.jpg"""
周六夜现场：本·阿弗莱克/坎耶·威斯特,9.0,美国,喜剧,"""https://movie.douban.com/subject/24521861/""","""https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2456874717.jpg"""
杰夫·敦哈姆:混乱特工,9.0,美国,喜剧,"""https://movie.douban.com/subject/6866452/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2515501645.jpg"""
黄子华栋笃笑之金盘𠺘口,9.5,香港,喜剧,"""https://movie.douban.com/subject/30203557/""","""https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2527089368.jpg"""
跟住去边度,9.3,香港,喜剧,"""https://movie.douban.com/subject/26767519/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2329970542.jpg"""
大话西游之大圣娶亲,9.2,香港,喜剧,"""https://movie.douban.com/subject/1292213/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.jpg"""
校园疯神榜！2015,9.6,日本,喜剧,"""https://movie.douban.com/subject/26657143/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2280411490.jpg"""
我和我的女孩,9.5,日本,喜剧,"""https://movie.douban.com/subject/11577118/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2510934952.jpg"""
蜡笔小新之呼风唤雨！大人帝国的反击,9.2,日本,喜剧,"""https://movie.douban.com/subject/1958667/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2327107485.jpg"""
虎与龙SP,9.2,日本,喜剧,"""https://movie.douban.com/subject/3118848/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p809505182.jpg"""
银魂剧场版：新译红樱篇,9.1,日本,喜剧,"""https://movie.douban.com/subject/4122194/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p612363092.jpg"""
最完美的离婚 2014特别篇,9.1,日本,喜剧,"""https://movie.douban.com/subject/25790749/""","""https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2186872257.jpg"""
倒数第二次恋爱 2012秋SP,9.1,日本,喜剧,"""https://movie.douban.com/subject/19955789/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1998695160.jpg"""
日本之形,9.1,日本,喜剧,"""https://movie.douban.com/subject/2085511/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2253859656.jpg"""
凉宫春日的消失,9.0,日本,喜剧,"""https://movie.douban.com/subject/4074292/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2242716355.jpg"""
寅次郎的故事15：鸳鸯伞,9.0,日本,喜剧,"""https://movie.douban.com/subject/1416702/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2333007611.jpg"""
寅次郎的故事48：寅次郎红之花,9.0,日本,喜剧,"""https://movie.douban.com/subject/1417013/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2333007595.jpg"""
是，大臣 1984圣诞特辑,9.8,英国,喜剧,"""https://movie.douban.com/subject/26725031/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2397258764.jpg"""
憨豆先生精选辑,9.6,英国,喜剧,"""https://movie.douban.com/subject/5133063/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2354179225.jpg"""
绅士联盟舞台剧,9.6,英国,喜剧,"""https://movie.douban.com/subject/20491284/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2235065102.jpg"""
新贵2017圣诞特辑,9.5,英国,喜剧,"""https://movie.douban.com/subject/27168693/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2538133285.jpg"""
